ID,__AGGREGATE__,label,link_object_is_from_object_type,ELEMENT_NAME,lk0,lk1,shortLabel,EqtLocation
:R:A:ZXN,,ZXN,,basicNode,,,,
:R:A:ZXN:link_geo_cat,,,,,:R:A:Opm:Definition:Location:ZXN,,,
:R:A:ZXN:PSCADA,,PSCADA,,basicNode,,,,
:R:A:ZXN:PSCADA:link_fct_cat,,,,,:R:A:Opm:Definition:Function:POW,,,
:R:A:ZXN:PSCADA:AJXG0001,PSCADA_AJXG,&DB_301,POWEquipment:PSCADA_AJXG,POWEquipment,,,&DB_35KVJINXIANGUIDUANLUQI,&DB_35KVKAIGUANGUISHI
:R:A:ZXN:PSCADA:GLKG0001,PSCADA_GLKG,&DB_3011,POWEquipment:PSCADA_GLKG,POWEquipment,,,&DB_SANGONGWEIGELIKAIGUAN,&DB_35KVKAIGUANGUISHI
:R:A:ZXN:PSCADA:BHFG0001,PSCADA_BHFG,&DB_301ZHUBAOHU,POWEquipment:PSCADA_BHFG,POWEquipment,,,&DB_BAOHUFUGUI,&DB_35KVKAIGUANGUISHI
:R:A:ZXN:PSCADA:BHFG0002,PSCADA_BHFG,&DB_301CHADONGBAOHU,POWEquipment:PSCADA_BHFG,POWEquipment,,,&DB_BAOHUFUGUI,&DB_35KVKAIGUANGUISHI
:R:A:ZXN:PSCADA:AJXG0002,PSCADA_AJXG,&DB_302,POWEquipment:PSCADA_AJXG,POWEquipment,,,&DB_35KVJINXIANGUIDUANLUQI,&DB_35KVKAIGUANGUISHI
:R:A:ZXN:PSCADA:GLKG0002,PSCADA_GLKG,&DB_3021,POWEquipment:PSCADA_GLKG,POWEquipment,,,&DB_SANGONGWEIGELIKAIGUAN,&DB_35KVKAIGUANGUISHI
:R:A:ZXN:PSCADA:BHFG0003,PSCADA_BHFG,&DB_302ZHUBAOHU,POWEquipment:PSCADA_BHFG,POWEquipment,,,&DB_BAOHUFUGUI,&DB_35KVKAIGUANGUISHI
:R:A:ZXN:PSCADA:BHFG0004,PSCADA_BHFG,&DB_302CHADONGBAOHU,POWEquipment:PSCADA_BHFG,POWEquipment,,,&DB_BAOHUFUGUI,&DB_35KVKAIGUANGUISHI
:R:A:ZXN:PSCADA:ACXG0001,PSCADA_ACXG,&DB_303,POWEquipment:PSCADA_ACXG,POWEquipment,,,&DB_35KVCHUXIANGUIDUANLUQI,&DB_35KVKAIGUANGUISHI
:R:A:ZXN:PSCADA:GLKG0003,PSCADA_GLKG,&DB_3031,POWEquipment:PSCADA_GLKG,POWEquipment,,,&DB_SANGONGWEIGELIKAIGUAN,&DB_35KVKAIGUANGUISHI
:R:A:ZXN:PSCADA:BHFG0005,PSCADA_BHFG,&DB_303ZHUBAOHU,POWEquipment:PSCADA_BHFG,POWEquipment,,,&DB_BAOHUFUGUI,&DB_35KVKAIGUANGUISHI
:R:A:ZXN:PSCADA:BHFG0006,PSCADA_BHFG,&DB_303CHADONGBAOHU,POWEquipment:PSCADA_BHFG,POWEquipment,,,&DB_BAOHUFUGUI,&DB_35KVKAIGUANGUISHI
:R:A:ZXN:PSCADA:ACXG0002,PSCADA_ACXG,&DB_304,POWEquipment:PSCADA_ACXG,POWEquipment,,,&DB_35KVCHUXIANGUIDUANLUQI,&DB_35KVKAIGUANGUISHI
:R:A:ZXN:PSCADA:GLKG0004,PSCADA_GLKG,&DB_3041,POWEquipment:PSCADA_GLKG,POWEquipment,,,&DB_SANGONGWEIGELIKAIGUAN,&DB_35KVKAIGUANGUISHI
:R:A:ZXN:PSCADA:BHFG0007,PSCADA_BHFG,&DB_304ZHUBAOHU,POWEquipment:PSCADA_BHFG,POWEquipment,,,&DB_BAOHUFUGUI,&DB_35KVKAIGUANGUISHI
:R:A:ZXN:PSCADA:BHFG0008,PSCADA_BHFG,&DB_304CHADONGBAOHU,POWEquipment:PSCADA_BHFG,POWEquipment,,,&DB_BAOHUFUGUI,&DB_35KVKAIGUANGUISHI
:R:A:ZXN:PSCADA:APDB0001,PSCADA_APDB,&DB_311,POWEquipment:PSCADA_APDB,POWEquipment,,,&DB_35KVPEIDIANBIANKUIXIAN,&DB_35KVKAIGUANGUISHI
:R:A:ZXN:PSCADA:GLKG0005,PSCADA_GLKG,&DB_3111,POWEquipment:PSCADA_GLKG,POWEquipment,,,&DB_SANGONGWEIGELIKAIGUAN,&DB_35KVKAIGUANGUISHI
:R:A:ZXN:PSCADA:BHFG0009,PSCADA_BHFG,&DB_311FG,POWEquipment:PSCADA_BHFG,POWEquipment,,,&DB_BAOHUFUGUI,&DB_35KVKAIGUANGUISHI
:R:A:ZXN:PSCADA:APDB0002,PSCADA_APDB,&DB_312,POWEquipment:PSCADA_APDB,POWEquipment,,,&DB_35KVPEIDIANBIANKUIXIAN,&DB_35KVKAIGUANGUISHI
:R:A:ZXN:PSCADA:GLKG0006,PSCADA_GLKG,&DB_3121,POWEquipment:PSCADA_GLKG,POWEquipment,,,&DB_SANGONGWEIGELIKAIGUAN,&DB_35KVKAIGUANGUISHI
:R:A:ZXN:PSCADA:BHFG0010,PSCADA_BHFG,&DB_312FG,POWEquipment:PSCADA_BHFG,POWEquipment,,,&DB_BAOHUFUGUI,&DB_35KVKAIGUANGUISHI
:R:A:ZXN:PSCADA:ABZT0001,PSCADA_ABZT,&DB_300BZT,POWEquipment:PSCADA_ABZT,POWEquipment,,,&DB_35KVMULIANBEIZITOU,&DB_35KVKAIGUANGUISHI
:R:A:ZXN:PSCADA:AMLG0001,PSCADA_AMLG,&DB_300,POWEquipment:PSCADA_AMLG,POWEquipment,,,&DB_35KVMULIANGUIDUANLUQI,&DB_35KVKAIGUANGUISHI
:R:A:ZXN:PSCADA:GLKG0007,PSCADA_GLKG,&DB_3001,POWEquipment:PSCADA_GLKG,POWEquipment,,,&DB_SANGONGWEIGELIKAIGUAN,&DB_35KVKAIGUANGUISHI
:R:A:ZXN:PSCADA:GLKG0008,PSCADA_GLKG,&DB_3002,POWEquipment:PSCADA_GLKG,POWEquipment,,,&DB_SANGONGWEIGELIKAIGUAN,&DB_35KVKAIGUANGUISHI
:R:A:ZXN:PSCADA:BHFG0011,PSCADA_BHFG,&DB_300FG,POWEquipment:PSCADA_BHFG,POWEquipment,,,&DB_BAOHUFUGUI,&DB_35KVKAIGUANGUISHI
:R:A:ZXN:PSCADA:WDWG0001,PSCADA_WDWG,&DB_NPM,POWEquipment:PSCADA_WDWG,POWEquipment,,,&DB_GUIDIANWEIGUI,&DB_BIANDIANSUO
:R:A:ZXN:PSCADA:GDFG0001,PSCADA_GDFG,&DB_NPMFG,POWEquipment:PSCADA_GDFG,POWEquipment,,,&DB_GUIDIANWEIFUGUI,&DB_BIANDIANSUO
:R:A:ZXN:PSCADA:BWKQ0001,PSCADA_BWKQ,&DB_DT1,POWEquipment:PSCADA_BWKQ,POWEquipment,,,&DB_BIANYAQIWENKONGQI,&DB_04KVKAIGUANGUISHI
:R:A:ZXN:PSCADA:BWKQ0002,PSCADA_BWKQ,&DB_DT2,POWEquipment:PSCADA_BWKQ,POWEquipment,,,&DB_BIANYAQIWENKONGQI,&DB_04KVKAIGUANGUISHI
:R:A:ZXN:PSCADA:DJLP0001,PSCADA_DJLP,&DB_ADP,POWEquipment:PSCADA_DJLP,POWEquipment,,,&DB_JIAOLIUPING,&DB_BIANDIANSUO
:R:A:ZXN:PSCADA:DZLP0001,PSCADA_DZLP,&DB_DDP,POWEquipment:PSCADA_DZLP,POWEquipment,,,&DB_ZHILIUPING,&DB_BIANDIANSUO
:R:A:ZXN:PSCADA:TXZT0001,PSCADA_TXZT,&DB_JIAOZHILIUPING,POWEquipment:PSCADA_TXZT,POWEquipment,,,&DB_TONGXINZHUANGTAI,&DB_BIANDIANSUO
:R:A:ZXN:PSCADA:KZQX0001,PSCADA_KZQX,&DB_QXWZ,POWEquipment:PSCADA_KZQX,POWEquipment,,,&DB_PSCADAKONGZHIQUANXIANW,&DB_BIANDIANSUO
:R:A:ZXN:PSCADA:DPHU0001,PSCADA_DPHU,&DB_CP,POWEquipment:PSCADA_DPHU,POWEquipment,,,&DB_JIANGYASUOKONGZHIXINHA,&DB_BIANDIANSUO
:R:A:ZXN:PSCADA:LVIA0001,PSCADA_LVIA,&DB_401,POWEquipment:PSCADA_LVIA,POWEquipment,,,&DB_04KVJINXIANDUANLUQI,&DB_04KVKAIGUANGUISHI
:R:A:ZXN:PSCADA:LVSC0001,PSCADA_LVSC,&DB_401SC,POWEquipment:PSCADA_LVSC,POWEquipment,,,&DB_04KVSHOUCHE,&DB_04KVKAIGUANGUISHI
:R:A:ZXN:PSCADA:LVIA0002,PSCADA_LVIA,&DB_402,POWEquipment:PSCADA_LVIA,POWEquipment,,,&DB_04KVJINXIANDUANLUQI,&DB_04KVKAIGUANGUISHI
:R:A:ZXN:PSCADA:LVSC0002,PSCADA_LVSC,&DB_402SC,POWEquipment:PSCADA_LVSC,POWEquipment,,,&DB_04KVSHOUCHE,&DB_04KVKAIGUANGUISHI
:R:A:ZXN:PSCADA:LVCA0001,PSCADA_LVCA,&DB_400,POWEquipment:PSCADA_LVCA,POWEquipment,,,&DB_04KVMULIANDUANLUQI,&DB_04KVKAIGUANGUISHI
:R:A:ZXN:PSCADA:LVSC0003,PSCADA_LVSC,&DB_400SC,POWEquipment:PSCADA_LVSC,POWEquipment,,,&DB_04KVSHOUCHE,&DB_04KVKAIGUANGUISHI
:R:A:ZXN:PSCADA:YYLB0001,PSCADA_YYLB,&DB_1APF,POWEquipment:PSCADA_YYLB,POWEquipment,,,&DB_YOUYUANLVBO,&DB_04KVKAIGUANGUISHI
:R:A:ZXN:PSCADA:YYLB0002,PSCADA_YYLB,&DB_2APF,POWEquipment:PSCADA_YYLB,POWEquipment,,,&DB_YOUYUANLVBO,&DB_04KVKAIGUANGUISHI
:R:A:ZXN:PSCADA:ZMZJ0001,PSCADA_ZMZJ,&DB_LF11,POWEquipment:PSCADA_ZMZJ,POWEquipment,,,&DB_ZHAOMINGZONGJILIANG,&DB_04KVKAIGUANGUISHI
:R:A:ZXN:PSCADA:XKG10001,PSCADA_XKG1,&DB_LF12,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_ZHANTINGADUANZHAOMINGZONGXIANG1
:R:A:ZXN:PSCADA:XKG10002,PSCADA_XKG1,&DB_LF13,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_ZHANTINGADUANSHEBEIFANG
:R:A:ZXN:PSCADA:XKG10003,PSCADA_XKG1,&DB_LF14,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_ADUANYINGJIZHAOMING
:R:A:ZXN:PSCADA:XKG10004,PSCADA_XKG1,&DB_LF15,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_ZHANTINGBDUANZHAOMINGZONGXIANG2
:R:A:ZXN:PSCADA:XKG10005,PSCADA_XKG1,&DB_LF16,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_BDUANYINGJIZHAOMING
:R:A:ZXN:PSCADA:XKG10006,PSCADA_XKG1,&DB_LF17,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_SHEBEIADUANSHEBEIFANG
:R:A:ZXN:PSCADA:XKG10007,PSCADA_XKG1,&DB_LF18,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_ZHANTAIADUANZHAOMINGZONGXIANG1
:R:A:ZXN:PSCADA:XKG10008,PSCADA_XKG1,&DB_LF19,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_ZHANTAIBDUANZHAOMINGZONGXIANG2
:R:A:ZXN:PSCADA:XKG10009,PSCADA_XKG1,&DB_LF110,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_ZHANTAIADUANSHEBEIFANG
:R:A:ZXN:PSCADA:XKG10010,PSCADA_XKG1,&DB_LF111,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_ADUANQUJIANZHAOMINGZONGXIANG
:R:A:ZXN:PSCADA:XKG10011,PSCADA_XKG1,&DB_LF112,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_BDUANQUJIANZHAOMINGZONGXIANG
:R:A:ZXN:PSCADA:XKG10012,PSCADA_XKG1,&DB_LF21,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_CHEKONGSHIPEIDIANXIANG
:R:A:ZXN:PSCADA:XKG10013,PSCADA_XKG1,&DB_LF22,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_GONGANTONGXINPEIDIANXIANG
:R:A:ZXN:PSCADA:XKG10014,PSCADA_XKG1,&DB_LF23,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_ZONGHEJIANKONGPEIDIANXIANG
:R:A:ZXN:PSCADA:XKG10015,PSCADA_XKG1,&DB_LF24,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_FENGJINGYUSHUIBENGPEIDIANXIANG
:R:A:ZXN:PSCADA:XKG10016,PSCADA_XKG1,&DB_LF25,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_BDUANFUTIPEIDIANXIANG
:R:A:ZXN:PSCADA:XKG10017,PSCADA_XKG1,&DB_LF26,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_ZHANTINGADUANHUANKONGDIANKONGGUI
:R:A:ZXN:PSCADA:XKG10018,PSCADA_XKG1,&DB_LF31,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_XINHAOPEIDIANXIANG
:R:A:ZXN:PSCADA:XKG10019,PSCADA_XKG1,&DB_LF32,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_ZHUANYONGTONGXINPEIDIANXIANG
:R:A:ZXN:PSCADA:XKG10020,PSCADA_XKG1,&DB_LF33,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_ZHANTINGBDUANYIJIXIAOPEIDIANXIANG
:R:A:ZXN:PSCADA:XKG10021,PSCADA_XKG1,&DB_LF34,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_ZHANTAIMENPEIDIANXIANG
:R:A:ZXN:PSCADA:XKG10022,PSCADA_XKG1,&DB_LF35,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_ZHANTINGADUANYIJIXIAOPEIDIANXIANG
:R:A:ZXN:PSCADA:XKG10023,PSCADA_XKG1,&DB_LF36,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_MINYONGTONGXINPEIDIANXIANG
:R:A:ZXN:PSCADA:XKG10024,PSCADA_XKG1,&DB_LF41,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_ADUANFUTIPEIDIANXIANG
:R:A:ZXN:PSCADA:XKG10025,PSCADA_XKG1,&DB_LF42,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_SHEBEIADUANQIMIEPEIDIANXIANG
:R:A:ZXN:PSCADA:XKG10026,PSCADA_XKG1,&DB_LF43,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_FEISHUIBENGPEIDIANXIANG
:R:A:ZXN:PSCADA:XKG10027,PSCADA_XKG1,&DB_LF44,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_XIAOFANGBENGPEIDIANXIANG
:R:A:ZXN:PSCADA:XKG10028,PSCADA_XKG1,&DB_LF45,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_AFCPEIDIANXIANG
:R:A:ZXN:PSCADA:XKG10029,PSCADA_XKG1,&DB_LF46,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_ZHANTINGADUANHUANKONGDIANKONGSHI
:R:A:ZXN:PSCADA:XKG10030,PSCADA_XKG1,&DB_LF51,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_SHEBEIADUANQIMIEPEIDIANXIANG
:R:A:ZXN:PSCADA:XKG10031,PSCADA_XKG1,&DB_LF52,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_SHANGXINGQUJIANJIANXIUPEIDIANXIANG
:R:A:ZXN:PSCADA:XKG10032,PSCADA_XKG1,&DB_LF53,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_ACHURUKOUFUTIPEIDIANXIANG
:R:A:ZXN:PSCADA:XKG10033,PSCADA_XKG1,&DB_LF54,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_BCHURUKOUFUTIPEIDIANXIANG
:R:A:ZXN:PSCADA:XKG10034,PSCADA_XKG1,&DB_LF55,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_FANGYANMENPEIDIANXIANG
:R:A:ZXN:PSCADA:XKG10035,PSCADA_XKG1,&DB_LF56,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_ZHANTINGBDUANHUANKONGDIANKONGSHI
:R:A:ZXN:PSCADA:XKG10036,PSCADA_XKG1,&DB_LF61,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_SHEBEIADUANERJIXIAOPEIDIANXIANG
:R:A:ZXN:PSCADA:XKG10037,PSCADA_XKG1,&DB_LF62,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_BIANDIANSUOJIANXIUPEIDIANXIANG
:R:A:ZXN:PSCADA:XKG10038,PSCADA_XKG1,&DB_LF63,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_SHEBEIADUANHUANKONGDIANKONGGUI
:R:A:ZXN:PSCADA:XKG10039,PSCADA_XKG1,&DB_LF64,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_SHEBEIBDUANHUANKONGDIANKONGGUI
:R:A:ZXN:PSCADA:XKG10040,PSCADA_XKG1,&DB_LF71,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_ZHANTINGZHIDIMIANDIANTIPEIDIANXIANG
:R:A:ZXN:PSCADA:XKG10041,PSCADA_XKG1,&DB_LF72,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_WUSHUIBENGPEIDIANXIANG
:R:A:ZXN:PSCADA:XKG10042,PSCADA_XKG1,&DB_LF73,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_XIAXINGQUJIANJIANXIUPEIDIANXIANG
:R:A:ZXN:PSCADA:XKG10043,PSCADA_XKG1,&DB_LF74,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_ZHANTAIBDUANERJIXIAOPEIDIANXIANG
:R:A:ZXN:PSCADA:XKG10044,PSCADA_XKG1,&DB_LF75,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_ZHANTAIADUANERJIXIAOPEIDIANXIANG
:R:A:ZXN:PSCADA:XKG10045,PSCADA_XKG1,&DB_LF76,POWEquipment:PSCADA_XKG1,POWEquipment,,,&DB_04KVKAIGUAN,&DB_SHEBEIADUANHUANKONGDIANKONGGUI
:R:A:ZXN:PSCADA:XKG20001,PSCADA_XKG2,&DB_LF81,POWEquipment:PSCADA_XKG2,POWEquipment,,,&DB_04KVKAIGUAN,&DB_ZHANTAIADUANGUANGGAOZHAOMING
:R:A:ZXN:PSCADA:XKG20002,PSCADA_XKG2,&DB_LF82,POWEquipment:PSCADA_XKG2,POWEquipment,,,&DB_04KVKAIGUAN,&DB_ZHANTAIADUANSANJIXIAOPEIDIANXIANG
